"FimA_del" "WT" "FimA_over"
"ssnA" 155.558120846372 77.3157520654297 13.6733413689649
"ygfM" 167.213951797354 93.1717157729777 16.1447065494306
"xdhD" 154.688423072294 87.2241489422684 25.1521486525631
"xanQ" 149.852886433121 71.3074660315743 20.5751096455028
"guaD" 187.060467378065 85.9657387945783 28.2099823595504
"ghxQ" 210.29005529744 99.3054501416431 29.9002257208913
"ygfS" 302.755986572818 151.869226026623 35.5271162027638
"ygfT" 178.816167673393 81.6707056421187 18.0529474106018
"uacT" 215.242419322011 99.90338548933 13.2035898089762
"idi" 502.677427122283 463.161386285433 157.998016681109
"lysS" 271.301044198612 190.790146600639 543.386945501239
"prfB" 385.647129692704 299.183835021944 549.401266117475
"recJ" 286.489982563107 183.241692435771 192.913804004693
"dsbC" 445.96146747586 384.606436835621 305.832988785671
"xerD" 333.311909230999 221.382921958672 180.52281903821
"fldB" 395.166783062147 222.91784949427 375.421946604403
"ygfX" 464.518584092161 244.007395467356 456.877665814056
"sdhE" 10627.6669823263 9188.10466434742 5364.01906982938
"ygfZ" 651.770158899566 558.287454158017 348.099451515395
"yqfA" 1047.29076490056 1286.48911927227 756.796799328037
"yqfB" 774.861961791584 555.106618381421 440.987860219177
"bglA" 215.774391023748 121.116927166112 80.9595687329877
"ygfF" 285.293815047351 132.14182118689 46.4878973063082
"gcvP" 151.7964819239 79.0667064521658 34.7505397885911
"gcvH" 467.560084389769 264.438509701978 98.8826213570328
"gcvT" 247.693735847147 133.962949310302 53.7102411655888
"ubiI" 239.807757664683 127.36997918304 326.951975203677
"ubiH" 262.23281387036 179.4879290806 652.931744085511
"pepP" 530.05892564909 420.474676004895 756.779185921098
"ygfB" 749.644686700277 530.958231323121 1004.03003778846
"zapA" 13388.4379346947 10985.8291164684 8334.73053353243
"fau" 328.68824993925 189.988595261209 1116.94551676877
"serA" 296.601115368995 173.964843245124 820.373430034626
"rpiA" 367.125401154499 210.62864083287 348.856770216564
"argP" 227.911393113889 125.371472715995 104.271060895915
"scpA" 134.76487012822 56.7161079627554 27.17471744135
"argK" 201.499903819511 86.7941143892448 19.0793714315119
"scpB" 103.004084614033 53.0872931450137 15.9627705025153
"scpC" 144.649489134294 57.2851640719915 26.6414078912337
"ygfI" 217.921520901542 154.658418906793 67.9319319028805
"yggE" 1587.3149921357 830.645094855614 397.163996124436
"argO" 171.753611903925 80.4042277224726 75.4904485300178
"mscS" 538.116426050514 356.780708891393 389.106171871871
"fbaA" 6401.4303474011 4787.02807519714 1611.49647046392
"pgk" 1777.56330775341 1790.48995305339 579.968699066404
"epd" 468.86521671269 358.108416335292 264.203444698757
"yggC" 287.31990184761 162.650853051957 235.571448958888
"fumE" 376.119541049229 196.062189694454 321.967980961702
"yggF" 205.581678983354 104.316066380356 14.7700741568012
"yggP" 174.080591947702 86.3246942514219 11.0618381681423
"cmtA" 169.04732350002 80.6167778315217 12.8319807684526
"cmtB" 218.220461547101 102.49896644256 10.6263933967598
"tktA" 219.914502905139 119.255870009089 129.052188082251
"loiP" 2113.4174895193 1952.00887179479 115.306280203483
"speB" 580.112567780664 686.367315296027 74.1806451408119
"speA" 505.092257606302 456.82553774806 261.211858383202
"metK" 154.216176901504 93.5863524462729 2711.04436085183
"galP" 218.849440510226 105.704971256471 37.9390157045583
"yggI" 389.146585190313 171.473521170446 70.093749786062
"endA" 250.202893624086 114.152110904043 43.3427114728132
"rsmE" 262.696772962994 162.281428337 270.978732243955
"gshB" 337.592909434826 245.847058243068 383.963689778872
"yqgE" 540.039246211987 360.473468848236 531.921905377455
"yqgF" 384.132915125255 243.166610110245 573.697503766835
"yggR" 252.649924481635 104.32851519044 26.520096732393
"yggS" 218.256739115067 108.712451524578 84.5719283021289
"yggT" 400.175637202866 190.384967797843 128.264315046907
"yggU" 1925.47610018256 949.335417539006 580.275879102979
"rdgB" 385.124721159601 189.715146601705 154.549265408545
"hemW" 201.58472186656 96.0726816130948 83.8359891503649
"yggM" 152.567958933428 56.0098590037096 17.8818038994659
"ansB" 146.668212789103 146.283997982393 42.677147756774
"yggN" 479.739167750065 829.862049901255 102.965976284123
"yggL" 2202.43752860867 2079.4413508064 1368.71222637129
"trmB" 393.291119700054 294.217964937838 195.51966283165
"mutY" 275.692377768887 141.321734712566 66.1509229892909
"yggX" 5558.12754681173 3441.02793519092 745.795241984294
"mltC" 202.820495934841 104.807885948878 58.1131223141364
"nupG" 353.197972165453 250.405892285809 27.5611339001009
"speC" 178.880579369288 85.9024703957765 19.779740102928
"yqgA" 228.01140890694 125.611396168541 74.5138395868225
"yghD" 295.987216045543 130.750607387061 33.7942375689687
"yghE" 201.543774566031 117.17636897353 144.360166504974
"yghF" 182.062136956215 61.3452228244971 15.4452054445573
"yghG" 196.458719763331 117.247095263089 17.9954088860815
"pppA" 138.225735333852 59.3737508450037 20.8505808712795
"yghJ" 136.725988271226 62.9742388961987 25.8577404742291
"glcA" 376.245013829979 377.280775131269 23.9718276374391
"glcB" 325.730158897473 268.039473228179 54.2174085810803
"glcG" 769.375995157023 627.248220733379 115.81407204338
"glcF" 289.970125360665 224.140213133536 47.1265647121627
"glcE" 247.737556246868 201.479799445091 35.1004897494197
"glcD" 308.347076683377 269.257305779109 39.8299939365418
"glcC" 847.514163225154 656.201268918997 62.7799535723237
"yghO" 176.529457048417 99.6165402331676 17.9007593916156
"insH9" 327.324032856603 228.210081065327 110.160401811478
"yghQ" 212.456731763797 93.1937024989336 25.5092237259945
"yghR" 274.302062809995 112.729995635566 16.0147611393726
"yghS" 236.786250768884 96.9816583705517 13.4779684727722
"yghT" 184.192951298247 88.4774620395751 15.3500753404014
"pitB" 176.009653423778 77.6795413132652 14.3950793303262
"gss" 247.615054776739 140.058421596114 586.758331688041
"yghU" 451.821749326678 376.804709439129 135.25096122957
"hybF" 347.958443744252 159.191224698764 184.593035705246
"hybE" 232.558620600888 112.495722982684 161.591076922248
"hybD" 412.271285104933 232.273654735323 225.74607489352
"hybC" 124.901039334049 64.646855991012 47.7145589994452
"hybB" 211.734877352507 103.789913590215 27.4059316561903
"hybA" 191.07719750027 104.279109134494 49.2954004356341
"hybO" 168.945577283593 115.527975469546 56.5854754076011
"yghW" 1604.31989593297 1102.3840983333 387.905980523501
"yghX" 686.834875432364 604.363608543585 72.962056585282
"gpr" 1952.10484239037 2006.06659321995 47.2854369925204
"yqhA" 444.843508533086 345.670411765816 155.898898255674
"yghA" 671.917881445142 504.624113269587 178.61228434658
"exbD" 423.242366087111 227.453856707603 3163.15790319868
"exbB" 232.28760325123 141.096248667975 1988.99215255198
"metC" 137.315966730617 69.0165065037261 232.583586549515
"yghB" 1108.47833175964 1022.03041548329 561.290959501627
"yqhC" 176.116977267179 94.7743250857283 68.2746343027505
"yqhD" 218.873655453193 109.548423403059 132.767489617654
"dkgA" 1628.79419556579 1993.10062475994 224.752780249277
"yqhG" 138.523923420356 71.2552834143186 20.2329487144487
"ygiQ" 200.564824329009 96.6824818756592 83.3543218670601
"ftsP" 322.910595452478 269.528064808176 183.957562836553
"plsC" 234.713593363866 167.257943177309 203.014343449288
"parC" 250.223486405313 136.652019276872 89.9402802451861
"ygiS" 151.050353548353 73.5667998694467 63.0488928869872
"mqsA" 2261.69673206725 1643.90098354348 1115.76745138909
"mqsR" 7497.63828452815 6092.9054784828 5852.20864377922
"ygiV" 311.408694255127 181.317532266611 315.169836394771
"ygiW" 5748.86517625493 8604.26005858475 1871.24263359393
"qseB" 212.517531323066 86.4244130029358 29.873557868212
"qseC" 140.138736747729 61.0025284133601 25.8385829321535
"ygiZ" 213.612976045887 110.326022231761 16.9841928671957
"mdaB" 343.153494207763 198.357627820528 131.853714014078
"ygiN" 5759.96366161062 6408.23585597415 3034.98633788654
"parE" 203.768186338829 114.374412271254 274.760229053024
"yqiA" 490.122300332354 351.885203533012 547.131299273368
"cpdA" 932.470254344569 958.862717784906 487.786337071836
"yqiB" 539.152678620461 335.941385089203 345.564698612025
"nudF" 454.518474852388 312.970061930027 217.179375205034
"tolC" 643.739962450952 1108.39055998753 281.028383994367
"ygiB" 3399.25718098742 3771.76456641894 569.374596780576
"ygiC" 644.386324066363 606.877625591231 248.572702278774
"ygiD" 222.976763751593 95.9924989759455 67.8809955563237
"zupT" 581.885430517147 410.072365768426 153.976469273272
"ribB" 3503.42518225376 2062.53606950161 474.021111796794
"ubiK" 3661.61967103363 2941.93343173748 1131.71817415115
"ygiL" 144.871658122377 82.3246188100306 14.0135881071052
"yqiG" 45.6615093128082 26.1874441129052 7.33299734961898
"insC5" 0 0 0
"insD5" 0 0 0
"yqiH" 68.4428384770214 65.0576791055212 9.51130819474428
"yqiI" 104.182686730396 74.0742792408632 17.9557264134059
"yqiJ" 132.309471561969 73.7028473487096 29.7456900033297
"yqiK" 148.812671756126 63.2143843167713 25.8618041575278
"hldE" 257.797874833383 139.691102119963 76.1139573649038
"glnE" 196.115950738151 108.792078630293 70.3353551969059
"ygiF" 215.756474093735 111.089135651418 80.4212616616987
"ygiM" 463.139690360567 768.627982859771 125.568779077798
"cca" 392.485670855786 559.247785286547 249.843116772037
"bacA" 303.195730508724 163.072291002813 100.390732626765
"folB" 459.480372373719 187.87673097381 78.3043451838828
"plsY" 384.304082437302 207.852500289218 111.795159169205
"ttdR" 180.454358051509 66.0765820031797 27.4008878165085
"ttdA" 187.610610844547 85.7544285339873 13.5227366102312
"ttdB" 316.79331122785 135.684996048733 18.3737810798599
"ttdT" 201.768609444119 89.3312167306342 29.0891574051673
"tsaD" 369.330698115263 226.566964341385 154.699005347231
"dnaG" 397.684450550157 433.494607495504 386.793030881732
"rpoD" 3054.40194148549 4240.15083908337 1601.35928862452
"mug" 533.417204475497 346.00166119762 312.471324836595
"nfeF" 195.114286684301 86.9593700622258 174.095669570309
"nfeR" 497.444288675606 270.918532837377 548.46510302616
"aer" 232.559286521289 121.605494520592 38.7442909118762
"patA" 2066.22492611911 1277.99774279334 191.861843128703
"ygjH" 985.327459929971 536.460283101936 135.873542937566
"ebgR" 194.13205548764 84.4233680542617 31.2132058937641
"ebgA" 151.349860055523 61.0009062502689 12.5430486678499
"ebgC" 166.401790600718 83.0425916398119 23.350764826967
"ygjI" 132.339962441524 61.4976443567165 9.25710292275857
"ygjJ" 172.217830696104 79.4800470919691 12.2126927822577
"ygjK" 176.792229812579 73.6380509731712 16.9722640033557
"fadH" 929.270283976477 1438.69079929302 15.435873079344
"higA" 789.180508025022 846.650410722391 114.739500753367
"higB" 448.152782285787 256.403219338055 180.078784158246
"rlmG" 245.537412922085 106.635058305061 47.7972032860917
"ygjP" 395.692215241283 176.563258653059 92.655708468899
"ygjQ" 181.669760184572 70.918790449247 18.1130889016736
"ygjR" 1195.28400983463 1101.23620972851 74.8627909600862
"alx" 302.571681031933 233.628887622939 152.434739695193
"sstT" 480.550342231464 463.812967301324 211.863848343621
"ygjV" 213.751206170225 99.9414096664983 91.3143483108146
"uxaA" 187.332479588499 89.6682463740534 28.9607443993875
"uxaC" 201.132582035502 92.2631727394076 23.6201045261355
"exuT" 235.926402676477 117.668359511546 55.2305177445948
"exuR" 650.132554120987 468.761495537429 875.00675225937
"yqjA" 347.308662078297 214.200824616206 422.41425139756
"mzrA" 756.158012705855 394.002089113494 647.480457630539
"yqjC" 8705.99681484469 5922.24114903786 3697.83504719113
"yqjD" 21606.8572045976 15454.5878657483 8449.91430201147
"yqjE" 6457.7751585653 4418.18823313075 2811.60931822236
"yqjK" 17152.6583218919 13541.8293155932 7696.83386994921
"yqjF" 594.483050308801 286.109622421604 498.288498604382
"yqjG" 2017.8773537902 2035.95129329686 145.862882632305
"yhaH" 1735.05836386794 2315.58407441457 724.743729635391
"yhaI" 826.313250091212 536.560855226492 45.6510954287132
"yhaJ" 257.356571890807 125.398718032534 34.5949653209113
"yhaK" 233.33431267573 113.920608548036 31.8890380964633
"cyuA" 252.970487872226 108.355398392125 36.3599717666047
"cyuP" 220.308733861814 92.7210192865832 30.0226889762476
"tdcG" 210.070727596778 106.439667850589 24.5188198274863
"tdcF" 375.732968716823 180.891270404831 52.4077893192272
"tdcE" 145.160159424739 64.1897831064344 15.3314711266784
"tdcD" 121.734302609999 57.0001891957117 7.20114573097133
"tdcC" 0.509266606245525 0.183787947049719 0.125094537401032
"tdcB" 190.59066691627 111.412094401066 11.724080111191
"tdcA" 113.716827427213 74.3492644726117 6.10139094641866
"yhaB" 97.2131994713317 56.896015709913 11.3037582858681
"yhaC" 21.7681695331312 15.1836314308198 2.59869929105604
"rnpB" 336792.335577673 331327.275211399 1280875.83432606
"garK" 226.033969993575 134.24510968538 29.9310065140401
"garR" 265.971135386087 197.557657852884 23.0743142457303
"garL" 225.742016918561 101.770158109912 16.4255219503373
"garP" 215.73247296434 101.167384765464 11.2272760903319
"garD" 271.614580377444 164.311924066078 25.8877176210293
"prlF" 1139.77651257251 743.755141887283 972.144118942061
"yhaV" 978.552471004971 606.137601876207 870.955722249201
"agaR" 191.053387056272 102.782958411441 239.539231404931
"kbaZ" 141.913670158741 64.9389385261688 18.2512603605055
"agaV" 293.868282431454 147.311446029181 21.4203909360221
"agaW" 390.913352452956 210.982748597794 30.9020379744817
"agaA" 662.773257465298 336.890815361011 49.5600301112716
"agaS" 207.044978007793 89.7327967573091 39.3599043281275
"kbaY" 142.843468718576 76.6405662613985 17.3232199805969
"agaB" 108.358946186 58.0122399747723 18.717604293715
"agaC" 108.829504275603 49.1489503050296 8.33310901996017
"agaD" 175.758554176178 73.2587766593336 18.2904272454498
"agaI" 159.454873959155 70.2371824155562 17.184410606035
"yraH" 160.743008140137 76.3557237530753 27.2717585430401
"yraI" 171.146949197942 84.4694239083475 16.4656698546994
"yraJ" 132.765562717116 77.8886194532884 80.0459356682932
"yraK" 178.893637387642 98.9103229990688 49.3971455001991
"rsmI" 302.951733274639 154.265807892323 83.5068040090316
"lpoA" 178.282175087074 131.246921479759 190.774070650357
"yraN" 324.479808836989 188.92046937827 323.932485887156
"diaA" 397.204647865685 268.797271063307 270.666893082731
"dolP" 403.288742748851 260.033586166368 243.928903031218
"yraQ" 241.758417913685 130.119827468371 105.878261091948
"yraR" 449.872404783884 408.590111465507 60.6745661082387
"yhbO" 578.310615328714 414.339276617675 256.667851265291
"yhbP" 577.362583548324 276.747209394912 161.521179630748
"yhbQ" 1033.65097112918 507.011181370344 488.530127571434
"yhbS" 494.727299690119 336.890815361011 205.781864157671
"ubiT" 511.150458004554 348.496299225752 224.155193159332
"ubiU" 120.78123837193 48.7547185766745 17.2622884380346
"ubiV" 216.146561821882 99.4202480608013 30.8451997133616
"yhbW" 207.75522063375 124.012417229389 45.4197819046433
"mtr" 206.631104479689 106.926043141064 140.153990875999
"deaD" 287.930493850037 494.099314730029 1961.05974887834
"nlpI" 826.223080226954 966.170558333233 4652.67908638212
"pnp" 375.451365676855 454.543187885287 475.93207979545
"rpsO" 20498.3270857582 27768.2130016385 27251.8334526288
"truB" 259.878060244759 248.437571717177 558.993395201707
"rbfA" 1303.81554042988 1408.88812186567 2024.08348732855
"infB" 774.172792763341 858.124552955947 1044.31585338359
"nusA" 673.756777561291 692.161866017958 810.135842387396
"rimP" 904.634976788553 863.158493216961 1836.57792382148
"argG" 220.588467187797 311.065529780229 1594.10505285501
"yhbX" 95.4299127790794 50.6082778761478 25.4589144425048
"secG" 2045.87075649581 1271.50740622104 1982.05530760174
"glmM" 342.955018792413 367.354458359605 176.651417756538
"folP" 255.721878647202 260.911519965305 97.651025941291
"ftsH" 1722.34929942437 2329.52670873193 1276.18170994391
"rlmE" 2789.42624755088 4002.65209749932 1537.81633499142
"yhbY" 4837.06046004067 6281.10256305073 5508.98947188461
"greA" 1630.4241437754 2180.71207590208 507.790490677882
"dacB" 206.461501489938 111.417287456643 48.4569338178969
"obgE" 644.643477974908 790.024999465644 373.128124039986
"yhbE" 402.191396054717 502.029797372662 193.336483514026
"rplU" 5500.24966320913 7429.43752277389 6409.33141344733
"ispB" 511.844472595718 387.846331695836 211.814122775287
"sfsB" 3159.16958507871 2237.39717465154 1575.56984603068
"murA" 254.84957094254 186.008539562439 184.176179654181
"mlaB" 4641.88653428246 4357.81922010108 910.93526700454
"mlaC" 1157.81115029651 1229.44895919428 250.458964749125
"mlaD" 600.824318569547 546.45930099004 167.711006056001
"mlaE" 412.084267835575 315.451397439938 78.7372369055907
"mlaF" 391.838183640358 260.455245398626 66.6733690651377
"yrbG" 247.165835710713 133.188056229922 96.6498545326478
"kdsD" 296.830614984697 231.068403075653 185.409565817609
"kdsC" 1292.02614538185 1064.99611428032 463.989703424718
"lptC" 1067.7121345332 937.497742664788 400.411595541811
"lptA" 1380.99019899406 1312.42990394457 609.319937221251
"lptB" 869.983920035583 769.994404216739 437.187709132772
"rpoN" 762.140542662184 682.766479911266 399.541133555111
"hpf" 9784.3707233443 10298.883305107 4596.09813286936
"ptsN" 1096.35116012387 1107.31499591781 941.504709172917
